x0000,y0000
0.0015546,4051,
0.0015547,4015,
0.0015548,4171,
0.0015549,4034,
0.001555,4093,
0.0015551,4112,
0.0015552,4157,
0.0015553,4138,
0.0015554,4110,
0.0015555,4155,
0.0015556,4071,
0.0015557,4144,
0.0015558,4073,
0.0015559,3984,
0.001556,4197,
0.0015561,4144,
0.0015562,4055,
0.0015563,4253,
0.0015564,4135,
0.0015565,4016,
0.0015566,3999,
0.0015567,4132,
0.0015568,4081,
0.0015569,4045,
0.001557,4027,
0.0015571,4028,
0.0015572,4125,
0.0015573,4001,
0.0015574,3986,
0.0015575,4003,
0.0015576,4121,
0.0015577,4082,
0.0015578,4130,
0.0015579,4083,
0.001558,4068,
0.0015581,4067,
0.0015582,4151,
0.0015583,4066,
0.0015584,4030,
0.0015585,4094,
0.0015586,4152,
0.0015587,4006,
0.0015588,4089,
0.0015589,4021,
0.001559,4060,
0.0015591,4072,
0.0015592,4049,
0.0015593,4183,
0.0015594,4065,
0.0015595,4001,
0.0015596,4018,
0.0015597,4037,
0.0015598,4082,
0.0015599,4044,
0.00156,4073,
0.0015601,4197,
0.0015602,4052,
0.0015603,4122,
0.0015604,4098,
0.0015605,4141,
0.0015606,4093,
0.0015607,4216,
0.0015608,4148,
0.0015609,3981,
0.001561,4041,
0.0015611,4082,
0.0015612,4169,
0.0015613,4037,
0.0015614,3936,
0.0015615,4124,
0.0015616,4047,
0.0015617,4121,
0.0015618,4045,
0.0015619,4089,
0.001562,4017,
0.0015621,4001,
0.0015622,4007,
0.0015623,4048,
0.0015624,4116,
0.0015625,4009,
0.0015626,4016,
0.0015627,3925,
0.0015628,3938,
0.0015629,4095,
0.001563,4017,
0.0015631,3998,
0.0015632,3879,
0.0015633,3964,
0.0015634,4088,
0.0015635,4017,
0.0015636,4029,
0.0015637,4076,
0.0015638,4029,
0.0015639,4078,
0.001564,4120,
0.0015641,4140,
0.0015642,4042,
0.0015643,4069,
0.0015644,4011,
0.0015645,4077,
0.0015646,4105,
0.0015647,4140,
0.0015648,4182,
0.0015649,4061,
0.001565,4124,
0.0015651,4133,
0.0015652,4041,
0.0015653,4101,
0.0015654,4099,
0.0015655,4051,
0.0015656,3970,
0.0015657,4103,
0.0015658,4019,
0.0015659,4001,
0.001566,4118,
0.0015661,3939,
0.0015662,4027,
0.0015663,3940,
0.0015664,4109,
0.0015665,4181,
0.0015666,4104,
0.0015667,3991,
0.0015668,4097,
0.0015669,4053,
0.001567,4053,
0.0015671,3908,
0.0015672,3994,
0.0015673,4122,
0.0015674,4011,
0.0015675,4048,
0.0015676,4091,
0.0015677,4091,
0.0015678,4053,
0.0015679,4056,
0.001568,3978,
0.0015681,4109,
0.0015682,4171,
0.0015683,4010,
0.0015684,4085,
0.0015685,4177,
0.0015686,4063,
0.0015687,3981,
0.0015688,4194,
0.0015689,4022,
0.001569,4109,
0.0015691,4141,
0.0015692,4204,
0.0015693,4054,
0.0015694,4083,
0.0015695,4074,
0.0015696,4059,
0.0015697,4055,
0.0015698,4036,
0.0015699,4102,
0.00157,4082,
0.0015701,4050,
0.0015702,3957,
0.0015703,4094,
0.0015704,4130,
0.0015705,4104,
0.0015706,4141,
0.0015707,4190,
0.0015708,4023,
0.0015709,4052,
0.001571,4176,
0.0015711,4072,
0.0015712,4056,
0.0015713,3951,
0.0015714,4031,
0.0015715,3978,
0.0015716,4102,
0.0015717,3970,
0.0015718,4056,
0.0015719,4029,
0.001572,3964,
0.0015721,4012,
0.0015722,4114,
0.0015723,4003,
0.0015724,4034,
0.0015725,4115,
0.0015726,4222,
0.0015727,4206,
0.0015728,4227,
0.0015729,4047,
0.001573,4103,
0.0015731,4119,
0.0015732,4025,
0.0015733,4037,
0.0015734,4091,
0.0015735,4063,
0.0015736,4060,
0.0015737,4104,
0.0015738,4105,
0.0015739,4095,
0.001574,4041,
0.0015741,3878,
0.0015742,4161,
0.0015743,4114,
0.0015744,4170,
0.0015745,4091,
0.0015746,4136,
0.0015747,3997,
0.0015748,4074,
0.0015749,4068,
0.001575,4190,
0.0015751,4236,
0.0015752,4106,
0.0015753,4169,
0.0015754,4151,
0.0015755,4118,
0.0015756,4043,
0.0015757,4149,
0.0015758,4200,
0.0015759,4065,
0.001576,4019,
0.0015761,4153,
0.0015762,4009,
0.0015763,4048,
0.0015764,4143,
0.0015765,4211,
0.0015766,4085,
0.0015767,4110,
0.0015768,4094,
0.0015769,4032,
0.001577,4068,
0.0015771,4096,
0.0015772,4045,
0.0015773,4116,
0.0015774,4013,
0.0015775,4115,
0.0015776,4009,
0.0015777,4026,
0.0015778,4084,
0.0015779,4009,
0.001578,4122,
0.0015781,4143,
0.0015782,4200,
0.0015783,4083,
0.0015784,4116,
0.0015785,3996,
0.0015786,4080,
0.0015787,3998,
0.0015788,4115,
0.0015789,4007,
0.001579,4114,
0.0015791,4090,
0.0015792,4143,
0.0015793,3994,
0.0015794,4028,
0.0015795,3950,
0.0015796,4009,
0.0015797,4012,
0.0015798,3961,
0.0015799,4025,
0.00158,4186,
0.0015801,3940,
0.0015802,4096,
0.0015803,4061,
0.0015804,4056,
0.0015805,4073,
0.0015806,4064,
0.0015807,4017,
0.0015808,4081,
0.0015809,4038,
0.001581,4096,
0.0015811,4091,
0.0015812,4204,
0.0015813,4044,
0.0015814,4049,
0.0015815,4028,
0.0015816,4000,
0.0015817,4064,
0.0015818,4095,
0.0015819,4175,
0.001582,4102,
0.0015821,4159,
0.0015822,4085,
0.0015823,4057,
0.0015824,4143,
0.0015825,3930,
0.0015826,4044,
0.0015827,4149,
0.0015828,4178,
0.0015829,4235,
0.001583,4059,
0.0015831,4008,
0.0015832,4088,
0.0015833,4000,
0.0015834,4139,
0.0015835,3967,
0.0015836,3951,
0.0015837,4056,
0.0015838,4058,
0.0015839,4009,
0.001584,4081,
0.0015841,4013,
0.0015842,4052,
0.0015843,4187,
0.0015844,4011,
0.0015845,4031,
0.0015846,4050,
0.0015847,4045,
0.0015848,4003,
0.0015849,4008,
0.001585,4033,
0.0015851,3962,
0.0015852,4077,
0.0015853,4080,
0.0015854,4044,
0.0015855,4038,
0.0015856,4095,
0.0015857,4126,
0.0015858,4169,
0.0015859,4079,
0.001586,4187,
0.0015861,4051,
0.0015862,4035,
0.0015863,4078,
0.0015864,3971,
0.0015865,4015,
0.0015866,4047,
0.0015867,4021,
0.0015868,4151,
0.0015869,4025,
0.001587,4140,
0.0015871,4115,
0.0015872,4037,
0.0015873,3984,
0.0015874,4064,
0.0015875,4131,
0.0015876,4086,
0.0015877,4043,
0.0015878,3963,
0.0015879,4103,
0.001588,4071,
0.0015881,4083,
0.0015882,4184,
0.0015883,4088,
0.0015884,4102,
0.0015885,4106,
0.0015886,4070,
0.0015887,4042,
0.0015888,4122,
0.0015889,4139,
0.001589,4006,
0.0015891,4099,
0.0015892,4152,
0.0015893,4219,
0.0015894,3925,
0.0015895,4017,
0.0015896,4077,
0.0015897,4014,
0.0015898,3992,
0.0015899,4140,
0.00159,4070,
0.0015901,3975,
0.0015902,4097,
0.0015903,4061,
0.0015904,4043,
0.0015905,4057,
0.0015906,4190,
0.0015907,4117,
0.0015908,4038,
0.0015909,4015,
0.001591,4039,
0.0015911,4210,
0.0015912,4048,
0.0015913,4020,
0.0015914,4148,
0.0015915,4051,
0.0015916,4115,
0.0015917,4165,
0.0015918,4071,
0.0015919,4019,
0.001592,4089,
0.0015921,4125,
0.0015922,4060,
0.0015923,4122,
0.0015924,4080,
0.0015925,4143,
0.0015926,4081,
0.0015927,4009,
0.0015928,4022,
0.0015929,4098,
0.001593,4158,
0.0015931,4082,
0.0015932,4211,
0.0015933,4101,
0.0015934,4101,
0.0015935,4026,
0.0015936,4048,
0.0015937,4036,
0.0015938,4233,
0.0015939,4061,
0.001594,4020,
0.0015941,4050,
0.0015942,4065,
0.0015943,4084,
0.0015944,4133,
0.0015945,4162,
0.0015946,4112,
0.0015947,4084,
0.0015948,4107,
0.0015949,4004,
0.001595,4095,
0.0015951,4067,
0.0015952,4061,
0.0015953,4089,
0.0015954,4161,
0.0015955,3982,
0.0015956,4176,
0.0015957,4175,
0.0015958,4172,
0.0015959,4196,
0.001596,4018,
0.0015961,4049,
0.0015962,4110,
0.0015963,4126,
0.0015964,4101,
0.0015965,4081,
0.0015966,4079,
0.0015967,4073,
0.0015968,4125,
0.0015969,4090,
0.001597,4088,
0.0015971,4137,
0.0015972,3874,
0.0015973,3948,
0.0015974,4164,
0.0015975,4118,
0.0015976,4161,
0.0015977,4128,
0.0015978,4048,
0.0015979,4080,
0.001598,3915,
0.0015981,4045,
0.0015982,4098,
0.0015983,4133,
0.0015984,4029,
0.0015985,4121,
0.0015986,4197,
0.0015987,4154,
0.0015988,4068,
0.0015989,3950,
0.001599,4166,
0.0015991,4052,
0.0015992,4049,
0.0015993,4180,
0.0015994,4072,
0.0015995,3965,
0.0015996,3941,
0.0015997,4177,
0.0015998,4047,
0.0015999,4126,
0.0016,4114,
0.0016001,4241,
0.0016002,4153,
0.0016003,4135,
0.0016004,4003,
0.0016005,4092,
0.0016006,3995,
0.0016007,3944,
0.0016008,3998,
0.0016009,4061,
0.001601,3977,
0.0016011,3992,
0.0016012,4059,
0.0016013,4050,
0.0016014,4037,
0.0016015,4209,
0.0016016,4025,
0.0016017,4024,
0.0016018,3957,
0.0016019,4135,
0.001602,4036,
0.0016021,4178,
0.0016022,4054,
0.0016023,4028,
0.0016024,4132,
0.0016025,4080,
0.0016026,4078,
0.0016027,4195,
0.0016028,4053,
0.0016029,4021,
0.001603,4020,
0.0016031,4010,
0.0016032,4109,
0.0016033,4081,
0.0016034,3978,
0.0016035,3925,
0.0016036,4142,
0.0016037,4121,
0.0016038,4128,
0.0016039,3966,
0.001604,4086,
0.0016041,4106,
0.0016042,4129,
0.0016043,4111,
0.0016044,4105,
0.0016045,4063,
0.0016046,4123,
0.0016047,4134,
0.0016048,4088,
0.0016049,4055,
0.001605,4134,
0.0016051,4158,
0.0016052,4115,
0.0016053,3984,
0.0016054,3938,
0.0016055,4084,
0.0016056,4133,
0.0016057,3980,
0.0016058,4131,
0.0016059,4180,
0.001606,3994,
0.0016061,1358,
0.0016062,61,
0.0016063,55,
0.0016064,48,
0.0016065,45,
0.0016066,47,
0.0016067,781,
0.0016068,3746,
0.0016069,4188,
0.001607,4322,
0.0016071,4249,
0.0016072,4082,
0.0016073,4210,
0.0016074,4198,
0.0016075,4092,
0.0016076,4106,
0.0016077,4168,
0.0016078,4115,
0.0016079,3997,
0.001608,3982,
0.0016081,4079,
0.0016082,3955,
0.0016083,4073,
0.0016084,4013,
0.0016085,3982,
0.0016086,4126,
0.0016087,4077,
0.0016088,4083,
0.0016089,4089,
0.001609,4127,
0.0016091,3995,
0.0016092,4091,
0.0016093,4035,
0.0016094,4018,
0.0016095,4102,
0.0016096,4093,
0.0016097,3988,
0.0016098,4111,
0.0016099,4107,
0.00161,4001,
0.0016101,4049,
0.0016102,4072,
0.0016103,4002,
0.0016104,4069,
0.0016105,4085,
0.0016106,3944,
0.0016107,4077,
0.0016108,4160,
0.0016109,4079,
0.001611,4053,
0.0016111,4034,
0.0016112,4056,
0.0016113,4032,
0.0016114,4065,
0.0016115,4010,
0.0016116,4000,
0.0016117,3988,
0.0016118,3998,
0.0016119,4138,
0.001612,4071,
0.0016121,4018,
0.0016122,3933,
0.0016123,4081,
0.0016124,4066,
0.0016125,4009,
0.0016126,4101,
0.0016127,3957,
0.0016128,4052,
0.0016129,4140,
0.001613,4008,
0.0016131,4035,
0.0016132,4044,
0.0016133,4099,
0.0016134,4054,
0.0016135,4103,
0.0016136,4122,
0.0016137,4006,
0.0016138,4050,
0.0016139,4110,
0.001614,3994,
0.0016141,4130,
0.0016142,4058,
0.0016143,4057,
0.0016144,3977,
0.0016145,4061,
0.0016146,3967,
0.0016147,4043,
0.0016148,4146,
0.0016149,4018,
0.001615,4069,
0.0016151,4047,
0.0016152,4021,
0.0016153,4017,
0.0016154,4019,
0.0016155,4009,
0.0016156,4111,
0.0016157,4158,
0.0016158,4124,
0.0016159,4067,
0.001616,4026,
0.0016161,4124,
0.0016162,4081,
0.0016163,4118,
0.0016164,4025,
0.0016165,4116,
0.0016166,4017,
0.0016167,4055,
0.0016168,3954,
0.0016169,4109,
0.001617,4128,
0.0016171,4070,
0.0016172,4095,
0.0016173,4035,
0.0016174,3954,
0.0016175,4135,
0.0016176,3991,
0.0016177,4120,
0.0016178,4111,
0.0016179,4067,
0.001618,4101,
0.0016181,4106,
0.0016182,4194,
0.0016183,3936,
0.0016184,4045,
0.0016185,4058,
0.0016186,4003,
0.0016187,4093,
0.0016188,3969,
0.0016189,4027,
0.001619,4071,
0.0016191,4093,
0.0016192,4085,
0.0016193,4071,
0.0016194,4183,
0.0016195,4186,
0.0016196,3957,
0.0016197,4106,
0.0016198,4167,
0.0016199,4003,
0.00162,4009,
0.0016201,4071,
0.0016202,4009,
0.0016203,4109,
0.0016204,4047,
0.0016205,4116,
0.0016206,4068,
0.0016207,4049,
0.0016208,4092,
0.0016209,4256,
0.001621,4151,
0.0016211,4127,
0.0016212,4017,
0.0016213,3974,
0.0016214,4023,
0.0016215,4146,
0.0016216,4099,
0.0016217,4104,
0.0016218,4121,
0.0016219,4139,
0.001622,4028,
0.0016221,4096,
0.0016222,4032,
0.0016223,4130,
0.0016224,4083,
0.0016225,3999,
0.0016226,4032,
0.0016227,4120,
0.0016228,4069,
0.0016229,4186,
0.001623,4120,
0.0016231,4017,
0.0016232,4188,
0.0016233,4011,
0.0016234,4097,
0.0016235,3936,
0.0016236,4054,
0.0016237,4009,
0.0016238,4016,
0.0016239,4101,
0.001624,4101,
0.0016241,4102,
0.0016242,4116,
0.0016243,4024,
0.0016244,4080,
0.0016245,4160,
0.0016246,4140,
0.0016247,4050,
0.0016248,4043,
0.0016249,3985,
0.001625,4065,
0.0016251,4134,
0.0016252,4048,
0.0016253,4080,
0.0016254,3931,
0.0016255,4122,
0.0016256,3982,
0.0016257,4037,
0.0016258,4031,
0.0016259,4127,
0.001626,3966,
0.0016261,4028,
0.0016262,4092,
0.0016263,3963,
0.0016264,4092,
0.0016265,4058,
0.0016266,4068,
0.0016267,4049,
0.0016268,4116,
0.0016269,4023,
0.001627,4061,
0.0016271,3930,
0.0016272,4073,
0.0016273,3941,
0.0016274,4162,
0.0016275,4173,
0.0016276,3976,
0.0016277,4059,
0.0016278,4038,
0.0016279,3966,
0.001628,4117,
0.0016281,4024,
0.0016282,4073,
0.0016283,4068,
0.0016284,4126,
0.0016285,4024,
0.0016286,4119,
0.0016287,4074,
0.0016288,4069,
0.0016289,4109,
0.001629,4080,
0.0016291,4137,
0.0016292,4126,
0.0016293,4085,
0.0016294,4096,
0.0016295,4113,
0.0016296,4176,
0.0016297,4035,
0.0016298,4072,
0.0016299,4029,
0.00163,4030,
0.0016301,4100,
0.0016302,4128,
0.0016303,4032,
0.0016304,4022,
0.0016305,4086,
0.0016306,3982,
0.0016307,4160,
0.0016308,3976,
0.0016309,4115,
0.001631,4035,
0.0016311,4128,
0.0016312,3974,
0.0016313,4100,
0.0016314,4065,
0.0016315,3954,
0.0016316,3976,
0.0016317,4002,
0.0016318,4116,
0.0016319,4096,
0.001632,4007,
0.0016321,4065,
0.0016322,4158,
0.0016323,4078,
0.0016324,4057,
0.0016325,3999,
0.0016326,4082,
0.0016327,4017,
0.0016328,3990,
0.0016329,4088,
0.001633,4051,
0.0016331,4035,
0.0016332,4014,
0.0016333,4100,
0.0016334,4045,
0.0016335,4025,
0.0016336,3949,
0.0016337,4000,
0.0016338,4060,
0.0016339,4096,
0.001634,4120,
0.0016341,4067,
0.0016342,4123,
0.0016343,4035,
0.0016344,4139,
0.0016345,4015,
0.0016346,4018,
0.0016347,4049,
0.0016348,4102,
0.0016349,4096,
0.001635,3994,
0.0016351,3870,
0.0016352,4022,
0.0016353,4072,
0.0016354,4116,
0.0016355,4083,
0.0016356,4019,
0.0016357,4170,
0.0016358,4106,
0.0016359,4064,
0.001636,4121,
0.0016361,4125,
0.0016362,4039,
0.0016363,4094,
0.0016364,4128,
0.0016365,4039,
0.0016366,4172,
0.0016367,4000,
0.0016368,4162,
0.0016369,4116,
0.001637,4035,
0.0016371,4118,
0.0016372,4005,
0.0016373,4029,
0.0016374,3945,
0.0016375,4105,
0.0016376,3993,
0.0016377,4141,
0.0016378,4115,
0.0016379,3994,
0.001638,4116,
0.0016381,4081,
0.0016382,4020,
0.0016383,4069,
0.0016384,4022,
0.0016385,4212,
0.0016386,4188,
0.0016387,4013,
0.0016388,4117,
0.0016389,4069,
0.001639,4084,
0.0016391,4046,
0.0016392,4100,
0.0016393,4091,
0.0016394,4121,
0.0016395,4103,
0.0016396,4058,
0.0016397,4135,
0.0016398,4039,
0.0016399,4081,
0.00164,4100,
0.0016401,4042,
0.0016402,4014,
0.0016403,4016,
0.0016404,4077,
0.0016405,4121,
0.0016406,4066,
0.0016407,4106,
0.0016408,3995,
0.0016409,4117,
0.001641,4122,
0.0016411,4121,
0.0016412,3995,
0.0016413,4065,
0.0016414,4144,
0.0016415,4117,
0.0016416,4090,
0.0016417,4011,
0.0016418,4068,
0.0016419,3958,
0.001642,4103,
0.0016421,3951,
0.0016422,3990,
0.0016423,4055,
0.0016424,4117,
0.0016425,4068,
0.0016426,4083,
0.0016427,4090,
0.0016428,4144,
0.0016429,4024,
0.001643,4026,
0.0016431,4043,
0.0016432,4068,
0.0016433,4111,
0.0016434,4001,
0.0016435,4097,
0.0016436,4092,
0.0016437,4069,
0.0016438,4046,
0.0016439,4003,
0.001644,4128,
0.0016441,4106,
0.0016442,4056,
0.0016443,4051,
0.0016444,4032,
0.0016445,4081,
0.0016446,3992,
0.0016447,4029,
0.0016448,3992,
0.0016449,4150,
0.001645,3972,
0.0016451,4158,
0.0016452,4168,
0.0016453,4003,
0.0016454,4051,
0.0016455,3993,
0.0016456,4170,
0.0016457,4008,
0.0016458,4095,
0.0016459,4070,
0.001646,3964,
0.0016461,4034,
0.0016462,4003,
0.0016463,4092,
0.0016464,4124,
0.0016465,4053,
0.0016466,3996,
0.0016467,4101,
0.0016468,4022,
0.0016469,4073,
0.001647,4085,
0.0016471,4070,
0.0016472,4016,
0.0016473,3999,
0.0016474,4098,
0.0016475,4020,
0.0016476,4048,
0.0016477,3986,
0.0016478,4076,
0.0016479,4104,
0.001648,4196,
0.0016481,4108,
0.0016482,4104,
0.0016483,4144,
0.0016484,4041,
0.0016485,4048,
0.0016486,4077,
0.0016487,3988,
0.0016488,4048,
0.0016489,4138,
0.001649,3972,
0.0016491,3987,
0.0016492,4005,
0.0016493,4160,
0.0016494,4156,
0.0016495,4050,
0.0016496,4027,
0.0016497,3990,
0.0016498,4025,
0.0016499,3992,
0.00165,4213,
0.0016501,3978,
0.0016502,4066,
0.0016503,3990,
0.0016504,3962,
0.0016505,4081,
0.0016506,4105,
0.0016507,4165,
0.0016508,4060,
0.0016509,4184,
0.001651,4051,
0.0016511,4105,
0.0016512,4124,
0.0016513,4140,
0.0016514,3930,
0.0016515,4166,
0.0016516,4011,
0.0016517,4099,
0.0016518,4077,
0.0016519,3923,
0.001652,4126,
0.0016521,4099,
0.0016522,3930,
0.0016523,3993,
0.0016524,4088,
0.0016525,4104,
0.0016526,4107,
0.0016527,4104,
0.0016528,4169,
0.0016529,4070,
0.001653,4092,
0.0016531,3919,
0.0016532,4050,
0.0016533,4001,
0.0016534,4128,
0.0016535,4022,
0.0016536,4055,
0.0016537,4031,
0.0016538,4017,
0.0016539,4134,
0.001654,4134,
0.0016541,4154,
0.0016542,4167,
0.0016543,4081,
0.0016544,4079,
0.0016545,4072,
0.0016546,4098,
0.0016547,4092,
0.0016548,3953,
0.0016549,4004,
0.001655,4134,
0.0016551,3975,
0.0016552,4030,
0.0016553,4023,
0.0016554,4021,
0.0016555,4120,
0.0016556,3977,
0.0016557,3985,
0.0016558,4096,
0.0016559,4104,
0.001656,4151,
0.0016561,4044,
0.0016562,4031,
0.0016563,4194,
0.0016564,4186,
0.0016565,4101,
0.0016566,4051,
0.0016567,4007,
0.0016568,4124,
0.0016569,4027,
0.001657,4000,
0.0016571,4203,
0.0016572,4300,
0.0016573,4127,
0.0016574,4036,
0.0016575,4098,
0.0016576,4024,
0.0016577,3965,
0.0016578,4031,
0.0016579,4020,
0.001658,4005,
0.0016581,4075,
0.0016582,4017,
0.0016583,4251,
0.0016584,4099,
0.0016585,4055,
0.0016586,4060,
0.0016587,4085,
0.0016588,4039,
0.0016589,4070,
0.001659,4228,
0.0016591,4036,
0.0016592,4123,
0.0016593,4041,
0.0016594,4102,
0.0016595,4082,
0.0016596,4058,
0.0016597,4060,
0.0016598,4055,
0.0016599,4169,
0.00166,4090,
0.0016601,4162,
0.0016602,4091,
0.0016603,4009,
0.0016604,4056,
0.0016605,4062,
0.0016606,4103,
0.0016607,3969,
0.0016608,3993,
0.0016609,4048,
0.001661,4141,
0.0016611,4145,
0.0016612,4048,
0.0016613,4038,
0.0016614,4086,
0.0016615,4051,
0.0016616,4089,
0.0016617,3988,
0.0016618,4055,
0.0016619,3968,
0.001662,3970,
0.0016621,4018,
0.0016622,3944,
0.0016623,4118,
0.0016624,4075,
0.0016625,4088,
0.0016626,4122,
0.0016627,4117,
0.0016628,4062,
0.0016629,4081,
0.001663,3953,
0.0016631,4082,
0.0016632,4044,
0.0016633,3956,
0.0016634,4037,
0.0016635,4132,
0.0016636,4012,
0.0016637,4094,
0.0016638,4121,
0.0016639,4057,
0.001664,3981,
0.0016641,4130,
0.0016642,3975,
0.0016643,4020,
0.0016644,4039,
0.0016645,3996,
0.0016646,4097,
0.0016647,4160,
0.0016648,4115,
0.0016649,4099,
0.001665,4196,
0.0016651,4017,
0.0016652,3980,
0.0016653,4127,
0.0016654,4060,
0.0016655,4008,
0.0016656,4065,
0.0016657,4090,
0.0016658,4018,
0.0016659,4060,
0.001666,4135,
0.0016661,4096,
0.0016662,4025,
0.0016663,4179,
0.0016664,4084,
0.0016665,4055,
0.0016666,4049,
0.0016667,4188,
0.0016668,4005,
0.0016669,4092,
0.001667,3958,
0.0016671,4046,
0.0016672,4014,
0.0016673,4044,
0.0016674,4057,
0.0016675,4096,
0.0016676,4054,
0.0016677,4134,
0.0016678,4021,
0.0016679,3995,
0.001668,3995,
0.0016681,4003,
0.0016682,4043,
0.0016683,4080,
0.0016684,4038,
0.0016685,4147,
0.0016686,3978,
0.0016687,3926,
0.0016688,3980,
0.0016689,4047,
0.001669,4066,
0.0016691,4096,
0.0016692,4067,
0.0016693,4075,
0.0016694,3921,
0.0016695,4091,
0.0016696,4114,
0.0016697,4111,
0.0016698,4034,
0.0016699,4134,
0.00167,4104,
0.0016701,3934,
0.0016702,4124,
0.0016703,4155,
0.0016704,4027,
0.0016705,4231,
0.0016706,4196,
0.0016707,4049,
0.0016708,4066,
0.0016709,3970,
0.001671,4202,
0.0016711,4015,
0.0016712,4119,
0.0016713,4218,
0.0016714,4015,
0.0016715,3988,
0.0016716,4186,
0.0016717,4072,
0.0016718,3982,
0.0016719,4015,
0.001672,4064,
0.0016721,4040,
0.0016722,4115,
0.0016723,4142,
0.0016724,3992,
0.0016725,4044,
0.0016726,4079,
0.0016727,4117,
0.0016728,4169,
0.0016729,4149,
0.001673,4125,
0.0016731,4084,
0.0016732,4077,
0.0016733,4086,
0.0016734,4138,
0.0016735,4048,
0.0016736,4146,
0.0016737,4028,
0.0016738,3943,
0.0016739,4098,
0.001674,4092,
0.0016741,4028,
0.0016742,4118,
0.0016743,4039,
0.0016744,4187,
0.0016745,4101,
0.0016746,4005,
0.0016747,4050,
0.0016748,4108,
0.0016749,4131,
0.001675,4015,
0.0016751,4120,
0.0016752,4006,
0.0016753,4058,
0.0016754,4043,
0.0016755,4139,
0.0016756,4103,
0.0016757,4126,
0.0016758,4088,
0.0016759,3957,
0.001676,4045,
0.0016761,4047,
0.0016762,4012,
0.0016763,4009,
0.0016764,4162,
0.0016765,4121,
0.0016766,4179,
0.0016767,4057,
0.0016768,4127,
0.0016769,4014,
0.001677,3976,
0.0016771,4106,
0.0016772,4091,
0.0016773,4074,
0.0016774,4139,
0.0016775,4151,
0.0016776,4197,
0.0016777,4061,
0.0016778,4147,
0.0016779,4135,
0.001678,4174,
0.0016781,4152,
0.0016782,4075,
0.0016783,4094,
0.0016784,4047,
0.0016785,4034,
0.0016786,3955,
0.0016787,4123,
0.0016788,4047,
0.0016789,4204,
0.001679,4064,
0.0016791,3987,
0.0016792,3990,
0.0016793,3959,
0.0016794,4043,
0.0016795,4116,
0.0016796,4175,
0.0016797,4031,
0.0016798,4093,
0.0016799,4093,
0.00168,3969,
0.0016801,4129,
0.0016802,3996,
0.0016803,4050,
0.0016804,4157,
0.0016805,4252,
0.0016806,4130,
0.0016807,4048,
0.0016808,4080,
0.0016809,4041,
0.001681,4211,
0.0016811,4070,
0.0016812,4142,
0.0016813,4089,
0.0016814,4090,
0.0016815,3970,
0.0016816,4189,
0.0016817,3891,
0.0016818,4079,
0.0016819,4032,
0.001682,4204,
0.0016821,4063,
0.0016822,4010,
0.0016823,4122,
0.0016824,3975,
0.0016825,4036,
0.0016826,4110,
0.0016827,4068,
0.0016828,4168,
0.0016829,4157,
0.001683,4186,
0.0016831,4079,
0.0016832,4091,
0.0016833,4168,
0.0016834,4064,
0.0016835,4096,
0.0016836,4079,
0.0016837,4144,
0.0016838,4025,
0.0016839,4088,
0.001684,4216,
0.0016841,4087,
0.0016842,3960,
0.0016843,4159,
0.0016844,4107,
0.0016845,4111,
0.0016846,4102,
0.0016847,4069,
0.0016848,4074,
0.0016849,3976,
0.001685,4108,
0.0016851,4079,
0.0016852,4072,
0.0016853,4078,
0.0016854,3966,
0.0016855,3954,
0.0016856,4095,
0.0016857,4028,
0.0016858,4179,
0.0016859,3973,
0.001686,4086,
0.0016861,4018,
0.0016862,4151,
0.0016863,4164,
0.0016864,4157,
0.0016865,4094,
0.0016866,4079,
0.0016867,4036,
0.0016868,3998,
0.0016869,4108,
0.001687,4081,
0.0016871,4067,
0.0016872,4025,
0.0016873,3899,
0.0016874,4068,
0.0016875,4117,
0.0016876,4094,
0.0016877,4109,
0.0016878,4032,
0.0016879,4188,
0.001688,4117,
0.0016881,4105,
0.0016882,3983,
0.0016883,4015,
0.0016884,4046,
0.0016885,4232,
0.0016886,4047,
0.0016887,4117,
0.0016888,4038,
0.0016889,4140,
0.001689,4151,
0.0016891,4093,
0.0016892,4157,
0.0016893,4163,
0.0016894,4054,
0.0016895,4084,
0.0016896,4066,
0.0016897,4110,
0.0016898,4048,
0.0016899,4031,
0.00169,4147,
0.0016901,4052,
0.0016902,4078,
0.0016903,4130,
0.0016904,4139,
0.0016905,4173,
0.0016906,4094,
0.0016907,4126,
0.0016908,4040,
0.0016909,4119,
0.001691,4075,
0.0016911,4161,
0.0016912,4137,
0.0016913,4047,
0.0016914,4018,
0.0016915,4116,
0.0016916,4046,
0.0016917,4080,
0.0016918,4038,
0.0016919,4137,
0.001692,3995,
0.0016921,4009,
0.0016922,4065,
0.0016923,4040,
0.0016924,4059,
0.0016925,4104,
0.0016926,4050,
0.0016927,4092,
0.0016928,4042,
0.0016929,4167,
0.001693,4213,
0.0016931,4132,
0.0016932,4095,
0.0016933,4116,
0.0016934,4062,
0.0016935,4089,
0.0016936,4165,
0.0016937,4042,
0.0016938,4077,
0.0016939,4069,
0.001694,3990,
0.0016941,4075,
0.0016942,4159,
0.0016943,3935,
0.0016944,4139,
0.0016945,4038,
0.0016946,4209,
0.0016947,3985,
0.0016948,4129,
0.0016949,4096,
0.001695,4178,
0.0016951,4043,
0.0016952,4152,
0.0016953,3947,
0.0016954,4150,
0.0016955,4147,
0.0016956,4140,
0.0016957,4099,
0.0016958,4149,
