x0000,y0000
0.000971,206318.6808,
0.000972,206319.2407,
0.000973,206319.4398,
0.000974,206319.2821,
0.000975,206319.6423,
0.000976,206319.6035,
0.000977,206320.0845,
0.000978,206320.1457,
0.000979,206319.9467,
0.00098,206320.3079,
0.000981,206320.6324,
0.000982,206320.7019,
0.000983,206320.8607,
0.000984,206320.928,
0.000985,206321.1633,
0.000986,206321.1491,
0.000987,206321.5647,
0.000988,206321.8212,
0.000989,206321.8034,
0.00099,206321.6546,
0.000991,206322.2778,
0.000992,206322.2964,
0.000993,206322.5348,
0.000994,206322.0349,
0.000995,206322.291,
0.000996,206322.4939,
0.000997,206323.1391,
0.000998,206323.1372,
0.000999,206322.5158,
0.001,206322.6866,
0.001001,206322.967,
0.001002,202471.6631,
0.001003,109328.2192,
0.001004,206245.8825,
0.001005,206273.9292,
0.001006,206289.8567,
0.001007,206294.1642,
0.001008,206296.4592,
0.001009,206296.3223,
0.00101,206297.3861,
0.001011,206296.7742,
0.001012,206296.9694,
0.001013,206297.1771,
0.001014,206297.7342,
0.001015,206298.354,
0.001016,206298.978,
0.001017,206300.0658,
0.001018,206300.8975,
0.001019,206301.0218,
0.00102,206302.218,
0.001021,206302.7862,
0.001022,206303.1457,
0.001023,206304.3121,
0.001024,206305.1559,
0.001025,206305.213,
0.001026,206306.1047,
0.001027,206306.4861,
0.001028,206307.2835,
0.001029,206307.7592,
0.00103,206308.1521,
0.001031,206308.7509,
0.001032,206309.2076,
0.001033,206309.2364,
0.001034,206310.4145,
0.001035,206310.606,
0.001036,206311.0971,
0.001037,206311.2702,
0.001038,206311.8548,
0.001039,206311.9981,
0.00104,206312.4224,
0.001041,206312.6673,
0.001042,206312.9551,
0.001043,206313.1467,
0.001044,206313.4575,
0.001045,206313.7374,
0.001046,206314.4516,
0.001047,206314.6541,
0.001048,206315.1071,
0.001049,206315.5654,
0.00105,206315.2604,
0.001051,206315.2831,
0.001052,206315.9375,
0.001053,206316.1197,
0.001054,206316.2095,
0.001055,206316.4472,
0.001056,206317.0866,
0.001057,206317.12,
0.001058,206316.9912,
0.001059,206317.7467,
0.00106,206317.9113,
0.001061,206317.7924,
0.001062,206317.9208,
0.001063,206318.8882,
0.001064,206318.7467,
0.001065,206318.7187,
0.001066,206318.9802,
0.001067,206319.3166,
0.001068,206319.5968,
0.001069,206319.666,
0.00107,206319.8768,
0.001071,206320.0723,
0.001072,206320.3823,
0.001073,206320.3707,
0.001074,206320.2079,
0.001075,206320.6829,
0.001076,206320.6985,
0.001077,206320.6282,
0.001078,206321.2119,
0.001079,206321.3175,
0.00108,206321.308,
0.001081,206321.3705,
0.001082,206321.5101,
0.001083,206321.614,
0.001084,206321.5385,
0.001085,206322.0372,
0.001086,206321.8473,
0.001087,206322.6551,
0.001088,206322.232,
0.001089,206323.1786,
0.00109,206323.1014,
0.001091,206322.9402,
0.001092,206323.0658,
0.001093,206323.3836,
0.001094,206323.1911,
0.001095,206323.417,
